C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_165.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_165.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_165.jpg, 0, 0, 0, 7.87185E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_267.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_267.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_267.jpg, 0, 0, 0, 7.943192E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_368.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_368.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_368.jpg, 0, 0, 0, 7.710906E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_469.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_469.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_469.jpg, 0, 0, 0, 8.152334E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_570.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_570.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_570.jpg, 0, 0, 0, 7.930999E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_670.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_670.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_670.jpg, 0, 0, 0, 7.814349E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_771.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_771.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_771.jpg, 0, 0, 0, 7.803129E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_873.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_873.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_873.jpg, 0, 0, 0, 7.788205E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_44_973.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_44_973.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_44_973.jpg, 0, 0, 0, 7.8193E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_074.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_074.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_074.jpg, 0, 0, 0, 7.827566E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_174.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_174.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_174.jpg, 0, 0, 0, 7.845325E-05
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_274.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_274.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_274.jpg, 0, 0.1130073, 0, 0.04547351
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_376.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_376.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_376.jpg, 0, 0.4151775, 0, 0.3854393
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_479.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_479.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_479.jpg, 0, 0.7109365, 0, 1.068959
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_581.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_581.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_581.jpg, 0, 1, 0, 2.303956
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_683.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_683.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_683.jpg, 0, 1, 0, 3.448049
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_783.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_783.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_783.jpg, -0.0171951, 1, 0, 4.61934
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_884.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_884.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_884.jpg, -0.3107297, 1, 0, 5.761798
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_45_985.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_45_985.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_45_985.jpg, -0.4966508, 1, 0, 6.863595
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_088.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_088.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_088.jpg, -0.1983614, 1, 0, 8.007176
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_188.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_188.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_188.jpg, 0, 1, 0, 9.125031
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_288.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_288.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_288.jpg, 0, 1, 0, 10.23973
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_390.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_390.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_390.jpg, 0, 1, 0, 11.3446
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_491.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_491.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_491.jpg, 0, 1, 0, 12.47631
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_591.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_591.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_591.jpg, 0, 1, 0, 13.47649
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_691.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_691.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_691.jpg, -0.1433625, 1, 0, 14.64084
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_791.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_791.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_791.jpg, -0.4442917, 1, 0, 15.54559
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_892.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_892.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_892.jpg, -0.5566887, 1, 0, 16.50292
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_46_994.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_46_994.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_46_994.jpg, -0.2508181, 1, 0, 17.50329
C:\Users\sangr\OneDrive\Desktop\New folder\IMG\center_2020_09_18_19_28_47_097.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\left_2020_09_18_19_28_47_097.jpg, C:\Users\sangr\OneDrive\Desktop\New folder\IMG\right_2020_09_18_19_28_47_097.jpg, 0, 1, 0, 18.5859
